ticker,buyprice,buydat,duratione,type,score,sellprice,selldate
['AIG', 943.18013299999996, '2008-01-14', 5, 'long', 30.685466762924115, 833.31199400000003, '2008-01-22']
['A', 25.316711000000002, '2008-01-14', 5, 'long', 0.054631491828724621, 22.691068999999999, '2008-01-22']
['FLIR', 29.44942, '2008-01-15', 5, 'long', 0.10539061055281262, 28.061008000000001, '2008-01-23']
['HSIC', 61.630001, '2008-01-15', 5, 'long', 0.45331700338567504, 60.799999, '2008-01-23']
['CHK', 33.712201, '2008-01-15', 5, 'long', 0.5945442398544567, 30.693961000000002, '2008-01-23']
['AMP', 45.465386000000002, '2008-01-15', 5, 'long', 1.7310103459893043, 42.537627000000001, '2008-01-23']
['BLL', 20.632393, '2008-01-15', 5, 'long', 0.48983426446280021, 20.132356000000001, '2008-01-23']
['CSX', 12.104241999999999, '2008-01-15', 5, 'long', 0.011283156027993124, 12.855641, '2008-01-23']
['AIZ', 58.834231000000003, '2008-01-15', 5, 'long', 0.35274981137783268, 57.649588000000001, '2008-01-23']
['AAL', 12.367691000000001, '2008-01-15', 5, 'long', 1.4640011739436574, 12.990525, '2008-01-23']
['ALL', 41.375183, '2008-01-15', 5, 'long', 0.50479179503445815, 41.480299000000002, '2008-01-23']
['CMCSA', 15.435319, '2008-01-15', 5, 'long', 0.87189243751213441, 15.077171, '2008-01-23']
['AIV', 18.389461000000001, '2008-01-15', 5, 'long', 0.1695700438219343, 22.223447, '2008-01-23']
['A', 24.867588000000001, '2008-01-15', 5, 'long', 0.081674109840699227, 23.098731999999998, '2008-01-23']
['FLIR', 30.346692999999998, '2008-01-16', 5, 'long', 0.94568730878071428, 28.552147000000001, '2008-01-24']
['ENDP', 26.5, '2008-01-16', 5, 'long', 0.043195881996301644, 24.66, '2008-01-24']
['FITB', 20.371255999999999, '2008-01-16', 5, 'long', 0.35806630747929802, 21.344944000000002, '2008-01-24']
['CMA', 35.756602000000001, '2008-01-16', 5, 'long', 0.28237189195623547, 34.876854999999999, '2008-01-24']
['AMAT', 14.65175, '2008-01-16', 5, 'long', 0.26380502887676371, 15.105936, '2008-01-24']
['CSX', 12.347177, '2008-01-16', 5, 'long', 0.19617712665509157, 13.228513, '2008-01-24']
['AIZ', 58.055999, '2008-01-16', 5, 'long', 0.69062305005935931, 56.378476999999997, '2008-01-24']
['BBT', 21.767012999999999, '2008-01-16', 5, 'long', 0.42458192853434618, 26.971328, '2008-01-24']
['ESS', 69.076539999999994, '2008-01-16', 5, 'long', 0.62224020547155945, 73.702911, '2008-01-24']
['FITB', 19.549972, '2008-01-17', 5, 'long', 0.65064678704904821, 20.735330999999999, '2008-01-25']
['AMAT', 14.74427, '2008-01-17', 5, 'long', 0.84361851271504573, 14.65175, '2008-01-25']
['DISCA', 12.52938, '2008-01-17', 5, 'long', 0.039077207179341711, 12.161471000000001, '2008-01-25']
['AVB', 62.691265000000001, '2008-01-17', 5, 'long', 0.040806603233203731, 67.732512999999997, '2008-01-25']
['EMC', 16.281106000000001, '2008-01-17', 5, 'long', 0.15216414981326842, 16.117235000000001, '2008-01-25']
['DLTR', 7.6966700000000001, '2008-01-17', 5, 'long', 0.11499857891025123, 8.5999999999999996, '2008-01-25']
['BBBY', 26.860001, '2008-01-17', 5, 'long', 0.26929875065496489, 29.360001, '2008-01-25']
['BBT', 22.168531000000002, '2008-01-17', 5, 'long', 1.436877236858372, 26.260945, '2008-01-25']
['ESS', 69.722256000000002, '2008-01-17', 5, 'long', 2.2093203710463705, 74.713269999999994, '2008-01-25']
['DRI', 17.142845999999999, '2008-01-18', 5, 'long', 0.62847166134638144, 21.221900000000002, '2008-01-28']
['FDX', 80.238303999999999, '2008-01-18', 5, 'long', 0.74038342037288629, 87.821826000000001, '2008-01-28']
['DHI', 10.954292000000001, '2008-01-18', 5, 'long', 0.14809785875886039, 14.358881999999999, '2008-01-28']
['EMC', 16.367861999999999, '2008-01-18', 5, 'long', 0.60089474300076162, 16.300386, '2008-01-28']
['DLTR', 7.8333300000000001, '2008-01-18', 5, 'long', 0.51390274161795801, 8.8366699999999998, '2008-01-28']
['EXPD', 39.712378999999999, '2008-01-18', 5, 'long', 1.0205688892698426, 41.546945000000001, '2008-01-28']
['BBBY', 27.049999, '2008-01-18', 5, 'long', 1.0418867446853071, 30.649999999999999, '2008-01-28']
['DRI', 17.668178999999999, '2008-01-22', 5, 'long', 2.2707892346468128, 20.974685000000001, '2008-01-29']
['BWA', 22.254683, '2008-01-22', 5, 'long', 0.55688604607528447, 23.917774999999999, '2008-01-29']
['BRK-B', 91.379997000000003, '2008-01-22', 5, 'long', 0.35167102557909757, 92.900002000000001, '2008-01-29']
['FDX', 80.391115999999997, '2008-01-22', 5, 'long', 2.3810374601890523, 88.662322000000003, '2008-01-29']
['DHI', 11.649659, '2008-01-22', 5, 'long', 0.97319511475663667, 15.108434000000001, '2008-01-29']
['CSX', 12.256781, '2008-01-22', 5, 'long', 0.0070753732266070624, 13.477092000000001, '2008-01-29']
['AVB', 63.664136999999997, '2008-01-22', 5, 'long', 0.85964741743461559, 70.334207000000006, '2008-01-29']
['COH', 23.926161, '2008-01-22', 5, 'long', 0.014380348823589628, 26.989823999999999, '2008-01-29']
['EXPD', 38.982205, '2008-01-22', 5, 'long', 2.4308663869579341, 41.775125000000003, '2008-01-29']
['CVS', 33.889262000000002, '2008-01-22', 5, 'long', 0.058011152125662768, 33.007489, '2008-01-29']
['BXP', 68.490889999999993, '2008-01-22', 5, 'long', 0.28227829922639902, 71.910803000000001, '2008-01-29']
['FIS', 19.115476000000001, '2008-01-22', 5, 'long', 0.029930972829252056, 21.136341999999999, '2008-01-29']
['CCL', 34.444311999999996, '2008-01-23', 5, 'long', 0.36761271249186755, 34.110059, '2008-01-30']
['BWA', 22.966062999999998, '2008-01-23', 5, 'long', 2.0482772563592633, 23.566113000000001, '2008-01-30']
['EQR', 27.908000000000001, '2008-01-23', 5, 'long', 1.5594871501970342, 27.387328, '2008-01-30']
['BRK-B', 92.0, '2008-01-23', 5, 'long', 2.9777956880550231, 92.319999999999993, '2008-01-30']
['EFX', 31.520247999999999, '2008-01-23', 5, 'long', 0.50118781143381153, 33.145566000000002, '2008-01-30']
['CSX', 12.855641, '2008-01-23', 5, 'long', 0.46582697454379468, 13.516641999999999, '2008-01-30']
['ALTR', 16.56729, '2008-01-23', 5, 'long', 0.1345297599368811, 16.376128000000001, '2008-01-30']
['AVB', 70.356317000000004, '2008-01-23', 5, 'long', 6.0042002449745198, 68.432683999999995, '2008-01-30']
['COST', 56.628923, '2008-01-23', 5, 'long', 0.12914222038806589, 54.664535000000001, '2008-01-30']
['COF', 39.132381000000002, '2008-01-23', 5, 'long', 0.3222272829124968, 45.683954, '2008-01-30']
['COH', 25.405771000000001, '2008-01-23', 5, 'long', 1.8478048286975266, 26.720013000000002, '2008-01-30']
['KMX', 20.0, '2008-01-23', 5, 'long', 0.64399804055816645, 21.329999999999998, '2008-01-30']
['FAST', 16.838562, '2008-01-23', 5, 'long', 0.83311646287820906, 16.809073000000001, '2008-01-30']
['DD', 32.369562999999999, '2008-01-23', 5, 'long', 0.19142848251641364, 31.798673000000001, '2008-01-30']
['DFS', 13.239098, '2008-01-23', 5, 'long', 0.42562511932350766, 14.780635999999999, '2008-01-30']
['CVS', 33.716545000000004, '2008-01-23', 5, 'long', 0.35448289498956687, 32.743865, '2008-01-30']
['DTE', 30.631222000000001, '2008-01-23', 5, 'long', 0.016342570962659231, 29.376819999999999, '2008-01-30']
['ADI', 22.242505999999999, '2008-01-23', 5, 'long', 0.064295110882982343, 22.250453, '2008-01-30']
['BAC', 36.149228000000001, '2008-01-23', 5, 'long', 0.670300980617478, 37.610522000000003, '2008-01-30']
['AZO', 114.58000199999999, '2008-01-23', 5, 'long', 2.1943435856313762, 116.089996, '2008-01-30']
['BXP', 72.767712000000003, '2008-01-23', 5, 'long', 3.4666895738124053, 68.954082999999997, '2008-01-30']
['F', 5.6652319999999996, '2008-01-23', 5, 'long', 0.21052635852092916, 6.0698910000000001, '2008-01-30']
['AN', 15.470000000000001, '2008-01-23', 5, 'long', 1.3382105779262181, 15.41, '2008-01-30']
['FIS', 19.561771, '2008-01-23', 5, 'long', 0.49466399937986161, 20.86054, '2008-01-30']
['AXP', 41.399028999999999, '2008-01-24', 5, 'long', 1.2864762306647535, 43.174151999999999, '2008-01-31']
['CCL', 34.900852999999998, '2008-01-24', 5, 'long', 2.1342804552374686, 36.197099999999999, '2008-01-31']
['EQR', 27.855933, '2008-01-24', 5, 'long', 4.1770065801473164, 27.796426, '2008-01-31']
['EFX', 31.876356000000001, '2008-01-24', 5, 'long', 1.9010301235262395, 33.866917000000001, '2008-01-31']
['CMG', 132.91000399999999, '2008-01-24', 5, 'long', 5.3340596135384573, 120.379997, '2008-01-31']
['CME', 96.957731999999993, '2008-01-24', 5, 'long', 1.0032697683132241, 94.249622000000002, '2008-01-31']
['AMG', 105.739998, '2008-01-24', 5, 'long', 1.6676981431331228, 98.389999000000003, '2008-01-31']
['C', 256.85291000000001, '2008-01-24', 5, 'long', 3.5070391036884985, 267.82141899999999, '2008-01-31']
['FFIV', 24.799999, '2008-01-24', 5, 'long', 1.094767509837606, 23.530000999999999, '2008-01-31']
['CBG', 18.360001, '2008-01-24', 5, 'long', 0.46290467371861332, 19.370000999999998, '2008-01-31']
['ALTR', 16.794861999999998, '2008-01-24', 5, 'long', 0.78872314103591767, 15.374808, '2008-01-31']
['COST', 55.423878000000002, '2008-01-24', 5, 'long', 0.85255875122450586, 56.075924000000001, '2008-01-31']
['COF', 42.275365000000001, '2008-01-24', 5, 'long', 3.6864642455004955, 48.357705000000003, '2008-01-31']
['KMX', 20.690000999999999, '2008-01-24', 5, 'long', 2.740859886125504, 22.110001, '2008-01-31']
['FAST', 16.935455999999999, '2008-01-24', 5, 'long', 2.4773563021502722, 17.023924999999998, '2008-01-31']
['DD', 32.433790000000002, '2008-01-24', 5, 'long', 0.96170038085511877, 32.241112000000001, '2008-01-31']
['DFS', 14.236564, '2008-01-24', 5, 'long', 2.0482262095146568, 15.859712999999999, '2008-01-31']
['BBY', 39.087260000000001, '2008-01-24', 5, 'long', 0.28053246395841214, 40.526003000000003, '2008-01-31']
['ADI', 22.981539000000001, '2008-01-24', 5, 'long', 0.96240251957315248, 22.536529999999999, '2008-01-31']
['CHRW', 42.365806999999997, '2008-01-24', 5, 'long', 0.29810027301516051, 47.305928999999999, '2008-01-31']
['ALL', 42.102907999999999, '2008-01-24', 5, 'long', 0.11341668627117141, 39.798448, '2008-01-31']
['BAC', 35.552236999999998, '2008-01-24', 5, 'long', 2.2689634712815678, 39.339129, '2008-01-31']
['AZO', 114.339996, '2008-01-24', 5, 'long', 7.5226242937196552, 120.650002, '2008-01-31']
['F', 5.6292619999999998, '2008-01-24', 5, 'long', 0.56259471848777576, 5.970974, '2008-01-31']
['DNB', 74.704216000000002, '2008-01-24', 5, 'long', 0.60265176547551391, 80.375415000000004, '2008-01-31']
['AKAM', 30.389999, '2008-01-24', 5, 'long', 1.0324354906233566, 30.200001, '2008-01-31']
['AN', 15.0, '2008-01-24', 5, 'long', 3.4422586464183196, 16.280000999999999, '2008-01-31']
['AXP', 39.931474999999999, '2008-01-25', 5, 'long', 3.0743686308868803, 43.587173999999997, '2008-02-01']
['BEN', 28.152543000000001, '2008-01-25', 5, 'long', 0.041577924272806044, 30.515992000000001, '2008-02-01']
['CMG', 128.78999300000001, '2008-01-25', 5, 'long', 12.912332145321674, 123.050003, '2008-02-01']
['CME', 96.020427999999995, '2008-01-25', 5, 'long', 5.0743821108439455, 93.129127999999994, '2008-02-01']
['EMN', 26.355933, '2008-01-25', 5, 'long', 0.73412403904793311, 27.405090000000001, '2008-02-01']
['CMA', 33.709498000000004, '2008-01-25', 5, 'long', 0.090855437067140166, 38.184361000000003, '2008-02-01']
['AME', 18.536449999999999, '2008-01-25', 5, 'long', 0.31717621069024471, 18.854286999999999, '2008-02-01']
['AMG', 95.779999000000004, '2008-01-25', 5, 'long', 3.9110082571263405, 103.449997, '2008-02-01']
['DOW', 27.866150999999999, '2008-01-25', 5, 'long', 0.48616648872295798, 30.613624000000002, '2008-02-01']
['C', 250.368155, '2008-01-25', 5, 'long', 12.341579624385787, 282.27253899999999, '2008-02-01']
['FFIV', 23.149999999999999, '2008-01-25', 5, 'long', 3.253290589500633, 25.02, '2008-02-01']
['CSC', 35.818480999999998, '2008-01-25', 5, 'long', 0.35779573782966168, 38.067861999999998, '2008-02-01']
['CBG', 18.059999000000001, '2008-01-25', 5, 'long', 1.4316857225002622, 19.959999, '2008-02-01']
['CBS', 19.882735, '2008-01-25', 5, 'long', 0.018795734765553185, 21.239891, '2008-02-01']
['ACN', 28.973068999999999, '2008-01-25', 5, 'long', 0.038935836573583682, 29.982762000000001, '2008-02-01']
['BBY', 37.656830999999997, '2008-01-25', 5, 'long', 0.62124957181173812, 40.309776999999997, '2008-02-01']
['CHRW', 42.263595000000002, '2008-01-25', 5, 'long', 0.97901378348848489, 47.927701999999996, '2008-02-01']
['ALL', 40.793005000000001, '2008-01-25', 5, 'long', 0.16784332931516133, 39.960163000000001, '2008-02-01']
['CAT', 53.625082999999997, '2008-01-25', 5, 'long', 0.12738248276202313, 58.366996, '2008-02-01']
['AAP', 32.24389, '2008-01-25', 5, 'long', 0.077657504502166574, 35.398394000000003, '2008-02-01']
['DNB', 75.971282000000002, '2008-01-25', 5, 'long', 3.0596821651661337, 82.088132000000002, '2008-02-01']
['AKAM', 29.510000000000002, '2008-01-25', 5, 'long', 3.1657421487804882, 31.040001, '2008-02-01']
['CNX', 67.518068999999997, '2008-01-25', 5, 'long', 0.45740481418079826, 70.227670000000003, '2008-02-01']
['FLIR', 29.033840999999999, '2008-01-28', 5, 'long', 0.085942367218935001, 30.715046000000001, '2008-02-04']
['CINF', 26.161300000000001, '2008-01-28', 5, 'long', 0.1976345020159993, 26.911546000000001, '2008-02-04']
['BRCM', 21.262046999999999, '2008-01-28', 5, 'long', 0.30380419743553588, 20.730260999999999, '2008-02-04']
['AA', 27.947341999999999, '2008-01-28', 5, 'long', 0.3986821625848922, 30.265188999999999, '2008-02-04']
['BEN', 28.670441, '2008-01-28', 5, 'long', 1.1349336111917712, 30.015264999999999, '2008-02-04']
['CMI', 44.155641000000003, '2008-01-28', 5, 'long', 0.14714986692685272, 43.692318, '2008-02-04']
['EL', 18.338453999999999, '2008-01-28', 5, 'long', 0.066720094362162197, 20.294740000000001, '2008-02-04']
['EMN', 26.569044000000002, '2008-01-28', 5, 'long', 2.1664875443438882, 27.323122999999999, '2008-02-04']
['CMA', 34.944529000000003, '2008-01-28', 5, 'long', 1.1287106997599805, 36.297983000000002, '2008-02-04']
['CTAS', 27.551549000000001, '2008-01-28', 5, 'long', 0.019304692432045023, 28.156376999999999, '2008-02-04']
['EMR', 40.979323000000001, '2008-01-28', 5, 'long', 0.53437098545055761, 42.075069999999997, '2008-02-04']
['AME', 18.73563, '2008-01-28', 5, 'long', 1.2619020888694994, 18.633918000000001, '2008-02-04']
['DOW', 28.848486999999999, '2008-01-28', 5, 'long', 1.8327773433395667, 30.122456, '2008-02-04']
['DISCA', 12.447621, '2008-01-28', 5, 'long', 0.060183488264935248, 11.936640000000001, '2008-02-04']
['CSC', 36.035286999999997, '2008-01-28', 5, 'long', 1.7028284037950314, 38.022694000000001, '2008-02-04']
['BLK', 173.46058500000001, '2008-01-28', 5, 'long', 0.78608235130003434, 181.29641699999999, '2008-02-04']
['GLW', 20.061733, '2008-01-28', 5, 'long', 0.35878449329266449, 21.329704, '2008-02-04']
['CBS', 20.582128000000001, '2008-01-28', 5, 'long', 0.70835408119905896, 21.273194, '2008-02-04']
['GPS', 15.849126, '2008-01-28', 5, 'long', 0.32901469726470545, 16.115859, '2008-02-04']
['ACN', 29.032965000000001, '2008-01-28', 5, 'long', 0.34501691697211223, 29.229769999999998, '2008-02-04']
['DOV', 26.078372999999999, '2008-01-28', 5, 'long', 0.44949974551348326, 29.58154, '2008-02-04']
['CAT', 55.479551999999998, '2008-01-28', 5, 'long', 2.0140966763038044, 57.708167000000003, '2008-02-04']
['AAP', 33.136856000000002, '2008-01-28', 5, 'long', 0.99270841149560418, 35.281917999999997, '2008-02-04']
['CNX', 70.431122000000002, '2008-01-28', 5, 'long', 5.7682831310944174, 70.912003999999996, '2008-02-04']
['BA', 66.567980000000006, '2008-01-29', 5, 'long', 1.3976506051707425, 67.168212999999994, '2008-02-05']
['FLIR', 29.156627, '2008-01-29', 5, 'long', 0.37868620699829547, 29.808327999999999, '2008-02-05']
['CTSH', 14.105, '2008-01-29', 5, 'long', 0.37177238091436138, 14.300000000000001, '2008-02-05']
['CINF', 26.723984000000002, '2008-01-29', 5, 'long', 1.1721962557458565, 26.24466, '2008-02-05']
['BRCM', 20.767579999999999, '2008-01-29', 5, 'long', 0.66628682309196741, 20.35708, '2008-02-05']
['APD', 75.162951000000007, '2008-01-29', 5, 'long', 1.6543736624856642, 73.831035999999997, '2008-02-05']
['AA', 29.004138000000001, '2008-01-29', 5, 'long', 2.0825297363425967, 29.013017000000001, '2008-02-05']
['CMI', 42.232411999999997, '2008-01-29', 5, 'long', 1.5176827831426429, 41.629215000000002, '2008-02-05']
['EL', 18.964466000000002, '2008-01-29', 5, 'long', 0.65408398268745405, 19.880466999999999, '2008-02-05']
['CTAS', 27.612158000000001, '2008-01-29', 5, 'long', 0.28201373396601515, 27.31353, '2008-02-05']
['EMR', 41.106366000000001, '2008-01-29', 5, 'long', 1.6361470639460673, 40.248823999999999, '2008-02-05']
['AMP', 44.988776000000001, '2008-01-29', 5, 'long', 0.97068556981894183, 44.552275000000002, '2008-02-05']
['CTXS', 34.090000000000003, '2008-01-29', 5, 'long', 0.37856559291498115, 34.459999000000003, '2008-02-05']
['AMT', 36.633778, '2008-01-29', 5, 'long', 0.45033115915308564, 34.878073999999998, '2008-02-05']
['DISCA', 12.243230000000001, '2008-01-29', 5, 'long', 0.17990068929743774, 11.28769, '2008-02-05']
['FTR', 5.2762580000000003, '2008-01-29', 5, 'long', 0.056166820648304805, 5.215179, '2008-02-05']
['BLL', 20.543600000000001, '2008-01-29', 5, 'long', 0.4060636946155074, 20.580987, '2008-02-05']
['BLK', 181.007724, '2008-01-29', 5, 'long', 6.2592059429498441, 172.924441, '2008-02-05']
['AVY', 40.092632999999999, '2008-01-29', 5, 'long', 1.4204505005424242, 39.514184999999998, '2008-02-05']
['GLW', 20.556763, '2008-01-29', 5, 'long', 1.3286523088964111, 20.061733, '2008-02-05']
['FOSL', 32.619999, '2008-01-29', 5, 'long', 0.19872072640801619, 34.580002, '2008-02-05']
['GPS', 16.244923, '2008-01-29', 5, 'long', 1.1437651439524998, 15.634019, '2008-02-05']
['CTL', 20.250737999999998, '2008-01-29', 5, 'long', 0.080277840012232815, 20.630116000000001, '2008-02-05']
['DOV', 26.797149999999998, '2008-01-29', 5, 'long', 1.7953600246306411, 28.953488, '2008-02-05']
['ADP', 27.798414999999999, '2008-01-29', 5, 'long', 0.11689333472600705, 27.172393, '2008-02-05']
['CA', 18.555237999999999, '2008-01-29', 5, 'long', 0.14354569292242036, 20.765606999999999, '2008-02-05']
['MMM', 63.601140999999998, '2008-01-29', 5, 'long', 0.6926805545097654, 64.473393999999999, '2008-02-05']
['CVC', 11.40405, '2008-01-29', 5, 'long', 0.059950520583158529, 12.09712, '2008-02-05']
['STZ', 21.140324, '2008-01-29', 5, 'long', 0.10256706185853659, 20.055949999999999, '2008-02-05']
['ARG', 40.413665000000002, '2008-01-29', 5, 'long', 0.25909200312563385, 40.509867, '2008-02-05']
['BA', 68.138447999999997, '2008-01-30', 5, 'long', 5.0077034050838023, 66.027951999999999, '2008-02-06']
['CTSH', 14.095000000000001, '2008-01-30', 5, 'long', 1.1464979663305988, 13.65, '2008-02-06']
['ENDP', 25.870000999999998, '2008-01-30', 5, 'long', 0.2295694699977755, 25.170000000000002, '2008-02-06']
['APH', 18.769456999999999, '2008-01-30', 5, 'long', 0.027425050013947683, 18.321418000000001, '2008-02-06']
['APD', 73.633709999999994, '2008-01-30', 5, 'long', 3.6839266799588053, 73.510390000000001, '2008-02-06']
['AMP', 45.422832, '2008-01-30', 5, 'long', 3.1131539670171495, 43.946295999999997, '2008-02-06']
['CTXS', 34.450001, '2008-01-30', 5, 'long', 1.3544292419471162, 33.900002000000001, '2008-02-06']
['AMT', 35.576577999999998, '2008-01-30', 5, 'long', 1.2671002731965402, 35.623776999999997, '2008-02-06']
['FTR', 5.2104809999999997, '2008-01-30', 5, 'long', 0.20302020100244733, 5.1494020000000003, '2008-02-06']
['BLL', 21.001577999999999, '2008-01-30', 5, 'long', 1.326356215592277, 20.669778000000001, '2008-02-06']
['AVY', 40.248970999999997, '2008-01-30', 5, 'long', 4.3292655617120479, 39.342216000000001, '2008-02-06']
['COP', 44.499400999999999, '2008-01-30', 5, 'long', 0.10361560011248727, 41.316456000000002, '2008-02-06']
['FOSL', 32.529998999999997, '2008-01-30', 5, 'long', 1.2103417471293341, 33.529998999999997, '2008-02-06']
['CTL', 20.555389000000002, '2008-01-30', 5, 'long', 0.77902705790867799, 20.658856, '2008-02-06']
['ADP', 27.749182000000001, '2008-01-30', 5, 'long', 0.52096849354851393, 26.665938000000001, '2008-02-06']
['CA', 18.885522000000002, '2008-01-30', 5, 'long', 0.63718522210972939, 20.384508, '2008-02-06']
['MMM', 63.764183000000003, '2008-01-30', 5, 'long', 2.3627761444199376, 64.546764999999994, '2008-02-06']
['CVC', 11.258654, '2008-01-30', 5, 'long', 0.39138295057245642, 11.888711000000001, '2008-02-06']
['ABC', 21.377279999999999, '2008-01-30', 5, 'long', 0.074720629809116534, 20.782457000000001, '2008-02-06']
['STZ', 20.613059, '2008-01-30', 5, 'long', 0.30582266791905699, 20.215123999999999, '2008-02-06']
['CSCO', 21.744413000000002, '2008-01-30', 5, 'long', 0.01556697039676358, 20.601849000000001, '2008-02-06']
['ARG', 40.282482000000002, '2008-01-30', 5, 'long', 2.2091973023253448, 40.509867, '2008-02-06']
['BK', 40.08184, '2008-01-31', 5, 'long', 0.46671494888416731, 39.797508000000001, '2008-02-07']
['CCI', 34.189891000000003, '2008-01-31', 5, 'long', 0.87208316804847463, 31.435390000000002, '2008-02-07']
['AON', 39.499595999999997, '2008-01-31', 5, 'long', 0.18722525424942305, 39.207881, '2008-02-07']
['ENDP', 26.139999, '2008-01-31', 5, 'long', 1.015581151459851, 25.09, '2008-02-07']
['EQT', 50.487098000000003, '2008-01-31', 5, 'long', 1.633640065224383, 51.139128999999997, '2008-02-07']
['T', 25.341577999999998, '2008-01-31', 5, 'long', 0.47218014178216272, 24.360571, '2008-02-07']
['APH', 19.227132000000001, '2008-01-31', 5, 'long', 0.40193672394146951, 18.432223, '2008-02-07']
['COP', 45.050513000000002, '2008-01-31', 5, 'long', 1.5616336170729959, 41.906931, '2008-02-07']
['DVN', 77.463830000000002, '2008-01-31', 5, 'long', 0.47350168376806856, 80.068727999999993, '2008-02-07']
['FISV', 25.684999000000001, '2008-01-31', 5, 'long', 0.34867891451973154, 25.610001, '2008-02-07']
['FCX', 34.930044000000002, '2008-01-31', 5, 'long', 0.87492379899689254, 34.237892000000002, '2008-02-07']
['DE', 73.944047999999995, '2008-01-31', 5, 'long', 0.042373789685047569, 69.231765999999993, '2008-02-07']
['CB', 42.824475999999997, '2008-01-31', 5, 'long', 0.7721815105928318, 43.386758999999998, '2008-02-07']
['CVS', 35.371009999999998, '2008-01-31', 5, 'long', 1.4115504921308935, 35.598270999999997, '2008-02-07']
['CLX', 48.119383999999997, '2008-01-31', 5, 'long', 0.31823561446768256, 45.177622, '2008-02-07']
['DTE', 29.874378, '2008-01-31', 5, 'long', 0.1431807535351215, 29.271704, '2008-02-07']
['FMC', 24.929622999999999, '2008-01-31', 5, 'long', 0.64848818036687517, 23.564965000000001, '2008-02-07']
['ADBE', 34.93, '2008-01-31', 5, 'long', 0.19183879741065368, 32.619999, '2008-02-07']
['AIG', 874.01571100000001, '2008-01-31', 5, 'long', 1.366948930555651, 821.22813299999996, '2008-02-07']
['GAS', 26.598185000000001, '2008-01-31', 5, 'long', 0.10383992817351724, 25.832212999999999, '2008-02-07']
['ABC', 21.150248000000001, '2008-01-31', 5, 'long', 0.1167526333502249, 20.641697000000001, '2008-02-07']
['CNP', 11.142397000000001, '2008-01-31', 5, 'long', 0.050364448078256352, 10.982125, '2008-02-07']
['CSCO', 21.869381000000001, '2008-01-31', 5, 'long', 0.34553145473521507, 20.869637000000001, '2008-02-07']
['EOG', 42.639892000000003, '2008-02-01', 5, 'long', 0.61648276413501346, 44.866036000000001, '2008-02-08']
['EIX', 42.236477000000001, '2008-02-01', 5, 'long', 1.0883269149313008, 40.395986000000001, '2008-02-08']
['BK', 41.132998000000001, '2008-02-01', 5, 'long', 2.0086827333799575, 39.788893999999999, '2008-02-08']
['CCI', 35.022869, '2008-02-01', 5, 'long', 2.8540477897041931, 32.088521999999998, '2008-02-08']
['ADM', 38.694555000000001, '2008-02-01', 5, 'long', 0.34982046666383448, 35.216296999999997, '2008-02-08']
['AON', 40.866995000000003, '2008-02-01', 5, 'long', 1.3881374391497099, 38.196008999999997, '2008-02-08']
['CPB', 25.714903, '2008-02-01', 5, 'long', 0.42938919568492206, 24.644110999999999, '2008-02-08']
['EQT', 50.260697999999998, '2008-02-01', 5, 'long', 4.336115056012444, 51.926999000000002, '2008-02-08']
['T', 25.203313999999999, '2008-02-01', 5, 'long', 1.354228744587167, 23.945782000000001, '2008-02-08']
['GME', 46.294775000000001, '2008-02-01', 5, 'long', 1.1799083822361958, 44.285026000000002, '2008-02-08']
['APC', 56.678111999999999, '2008-02-01', 5, 'long', 0.72887339534523576, 53.298569000000001, '2008-02-08']
['AES', 18.432532999999999, '2008-02-01', 5, 'long', 0.44931499486694282, 18.129428999999998, '2008-02-08']
['CMG', 123.050003, '2008-02-01', 5, 'long', 1.5848149554263316, 108.300003, '2008-02-08']
['FLS', 29.481531, '2008-02-01', 5, 'long', 1.8013628937569921, 28.921870999999999, '2008-02-08']
['ETN', 34.124268000000001, '2008-02-01', 5, 'long', 0.90418493495667907, 31.926544, '2008-02-08']
['FLR', 58.030856999999997, '2008-02-01', 5, 'long', 0.38804796162967747, 51.352502999999999, '2008-02-08']
['DVN', 79.030405999999999, '2008-02-01', 5, 'long', 2.844546907757568, 81.571548000000007, '2008-02-08']
['FISV', 26.045000000000002, '2008-02-01', 5, 'long', 1.3337853127519481, 25.399999999999999, '2008-02-08']
['ADSK', 41.959999000000003, '2008-02-01', 5, 'long', 0.8273484729525471, 38.939999, '2008-02-08']
['FCX', 36.219962000000002, '2008-02-01', 5, 'long', 3.2556818377744676, 35.736243999999999, '2008-02-08']
['ECL', 44.458326999999997, '2008-02-01', 5, 'long', 0.3773508381019548, 43.215817000000001, '2008-02-08']
['EXPE', 32.599518000000003, '2008-02-01', 5, 'long', 0.52024834411563958, 34.907201999999998, '2008-02-08']
['DE', 75.084121999999994, '2008-02-01', 5, 'long', 1.6229634387782972, 69.637120999999993, '2008-02-08']
['CB', 43.651363000000003, '2008-02-01', 5, 'long', 2.5274477105357791, 42.948506999999999, '2008-02-08']
['CF', 20.141912999999999, '2008-02-01', 5, 'long', 0.13575640962143876, 20.089949000000001, '2008-02-08']
['CVS', 36.270966999999999, '2008-02-01', 5, 'long', 4.1880984393794138, 35.961891000000001, '2008-02-08']
['CLX', 49.492206000000003, '2008-02-01', 5, 'long', 1.8212139376058829, 44.761854, '2008-02-08']
['DTE', 30.547129000000002, '2008-02-01', 5, 'long', 0.93268711017808315, 29.334775, '2008-02-08']
['FMC', 25.046862000000001, '2008-02-01', 5, 'long', 1.7567374845280233, 23.396141, '2008-02-08']
